id,flightId,duration,endPrice,departure,arrival,departureRounded,daynight,flightIdUnique,company,departureMonth,departureDay,departureHour,departureWeekday,cluster,medianPrice,meanPrice,sumPrice,sdPrice
368973,LH803,2 h 5 m,1989,2019-06-05T11:15:00Z,2019-06-05T13:20:00Z,2019-06-05T12:00:00Z,day,LH803_2019_6_5_11_15,LH,6,5,11,Wednesday,10,1991,2014.0819672131147,122859,525.5216866784842
372251,SK637,2 h 15 m,4419,2019-06-05T12:35:00Z,2019-06-05T14:50:00Z,2019-06-06T12:00:00Z,day,SK637_2019_6_5_12_35,SK,6,5,12,Wednesday,1,1499,1842.5593220338983,108711,744.9433274252442
372250,LH807,2 h 5 m,2264,2019-06-05T14:25:00Z,2019-06-05T16:30:00Z,2019-06-06T12:00:00Z,day,LH807_2019_6_5_14_25,LH,6,5,14,Wednesday,3,2271,3385.1186440677966,199722,1407.7263287711044
372252,SK673,2 h 10 m,4419,2019-06-05T15:00:00Z,2019-06-05T17:10:00Z,2019-06-06T12:00:00Z,day,SK673_2019_6_5_15_0,SK,6,5,15,Wednesday,1,2499,2997.2758620689656,173842,1323.1821531007477
372249,LH805,2 h 5 m,1989,2019-06-05T16:50:00Z,2019-06-05T18:55:00Z,2019-06-06T12:00:00Z,day,LH805_2019_6_5_16_50,LH,6,5,16,Wednesday,3,3483,3476.35593220339,205105,1303.6993354814954
372256,LH809,2 h 10 m,1989,2019-06-06T04:05:00Z,2019-06-06T06:15:00Z,2019-06-06T12:00:00Z,day,LH809_2019_6_6_4_5,LH,6,6,4,Thursday,5,2270,2422.3166666666666,145339,436.392355401773
372258,SK635,2 h 15 m,4419,2019-06-06T07:00:00Z,2019-06-06T09:15:00Z,2019-06-06T12:00:00Z,day,SK635_2019_6_6_7_0,SK,6,6,7,Thursday,1,2499,2875,172500,641.0880581519864
372257,LH801,2 h 10 m,1989,2019-06-06T08:10:00Z,2019-06-06T10:20:00Z,2019-06-06T12:00:00Z,day,LH801_2019_6_6_8_10,LH,6,6,8,Thursday,2,2268,2246.1,134766,314.25800152967264
372253,LH803,2 h 5 m,1465,2019-06-06T11:10:00Z,2019-06-06T13:15:00Z,2019-06-06T12:00:00Z,day,LH803_2019_6_6_11_10,LH,6,6,11,Thursday,2,3043,2870.1803278688526,175081,655.7117127772113
375551,SK637,2 h 15 m,4419,2019-06-06T12:35:00Z,2019-06-06T14:50:00Z,2019-06-07T12:00:00Z,day,SK637_2019_6_6_12_35,SK,6,6,12,Thursday,1,1499,1911.3728813559321,112771,845.9321302013963
375549,LH807,2 h 5 m,1465,2019-06-06T14:25:00Z,2019-06-06T16:30:00Z,2019-06-07T12:00:00Z,day,LH807_2019_6_6_14_25,LH,6,6,14,Thursday,2,2656,2271.64406779661,134027,505.97177796149134
375552,SK673,2 h 10 m,4419,2019-06-06T15:00:00Z,2019-06-06T17:10:00Z,2019-06-07T12:00:00Z,day,SK673_2019_6_6_15_0,SK,6,6,15,Thursday,1,1499,1928.322033898305,113771,839.8806655931371
375550,LH805,2 h 5 m,1465,2019-06-06T16:50:00Z,2019-06-06T18:55:00Z,2019-06-07T12:00:00Z,day,LH805_2019_6_6_16_50,LH,6,6,16,Thursday,2,1798,1695.0169491525423,100006,294.42149539249414
375559,LH809,2 h 10 m,1989,2019-06-07T04:20:00Z,2019-06-07T06:30:00Z,2019-06-07T12:00:00Z,day,LH809_2019_6_7_4_20,LH,6,7,4,Friday,8,1989,1956.8333333333333,117410,142.79013480934196
375556,SK635,2 h 15 m,1329,2019-06-07T07:00:00Z,2019-06-07T09:15:00Z,2019-06-07T12:00:00Z,day,SK635_2019_6_7_7_0,SK,6,7,7,Friday,3,2499,2840.1666666666665,170410,670.8307313000032
375558,LH801,2 h 10 m,1465,2019-06-07T08:00:00Z,2019-06-07T10:10:00Z,2019-06-07T12:00:00Z,day,LH801_2019_6_7_8_0,LH,6,7,8,Friday,2,1466,1587.4666666666667,95248,161.75430905288152
375553,LH803,2 h 5 m,1299,2019-06-07T11:10:00Z,2019-06-07T13:15:00Z,2019-06-07T12:00:00Z,day,LH803_2019_6_7_11_10,LH,6,7,11,Friday,2,1300,1427.72131147541,87091,211.09043331769288
378903,SK637,2 h 15 m,1329,2019-06-07T12:35:00Z,2019-06-07T14:50:00Z,2019-06-08T12:00:00Z,day,SK637_2019_6_7_12_35,SK,6,7,12,Friday,1,1499,1554.4237288135594,91711,688.2544688630755
378905,LH807,2 h 5 m,1299,2019-06-07T14:25:00Z,2019-06-07T16:30:00Z,2019-06-08T12:00:00Z,day,LH807_2019_6_7_14_25,LH,6,7,14,Friday,2,1300,1472.457627118644,86875,220.58428071311118
378906,SK673,2 h 10 m,4419,2019-06-07T15:00:00Z,2019-06-07T17:10:00Z,2019-06-08T12:00:00Z,day,SK673_2019_6_7_15_0,SK,6,7,15,Friday,1,1499,1711.542372881356,100981,966.9942645415956
378902,LH805,2 h 5 m,1299,2019-06-07T16:50:00Z,2019-06-07T18:55:00Z,2019-06-08T12:00:00Z,day,LH805_2019_6_7_16_50,LH,6,7,16,Friday,2,1300,1378.4915254237287,81331,94.41167608996105
378911,LH809,2 h 10 m,1989,2019-06-08T04:20:00Z,2019-06-08T06:30:00Z,2019-06-08T12:00:00Z,day,LH809_2019_6_8_4_20,LH,6,8,4,Saturday,1,1632,1710.0338983050847,100892,249.0461781097894
378912,SK635,2 h 15 m,4500,2019-06-08T07:00:00Z,2019-06-08T09:15:00Z,2019-06-08T12:00:00Z,day,SK635_2019_6_8_7_0,SK,6,8,7,Saturday,3,2499,2211.2203389830506,130462,1218.6651129454015
378908,LH801,2 h 10 m,1465,2019-06-08T08:00:00Z,2019-06-08T10:10:00Z,2019-06-08T12:00:00Z,day,LH801_2019_6_8_8_0,LH,6,8,8,Saturday,9,1465,1484.6271186440679,87593,224.02800766291864
378909,LH803,2 h 5 m,1465,2019-06-08T11:10:00Z,2019-06-08T13:15:00Z,2019-06-08T12:00:00Z,day,LH803_2019_6_8_11_10,LH,6,8,11,Saturday,9,1465,1510.0166666666667,90601,169.96864034452037
382156,LH807,2 h 5 m,1465,2019-06-08T14:25:00Z,2019-06-08T16:30:00Z,2019-06-09T12:00:00Z,day,LH807_2019_6_8_14_25,LH,6,8,14,Saturday,10,1465,1391.2586206896551,80693,82.97908431136032
382158,SK673,2 h 10 m,4419,2019-06-08T15:00:00Z,2019-06-08T17:10:00Z,2019-06-09T12:00:00Z,day,SK673_2019_6_8_15_0,SK,6,8,15,Saturday,1,1499,1944.8620689655172,112802,1267.9629117421136
382157,LH805,2 h 5 m,1465,2019-06-08T16:50:00Z,2019-06-08T18:55:00Z,2019-06-09T12:00:00Z,day,LH805_2019_6_8_16_50,LH,6,8,16,Saturday,10,1464.5,1388.396551724138,80527,83.21836412866855
382159,LH809,2 h 10 m,1465,2019-06-09T04:20:00Z,2019-06-09T06:30:00Z,2019-06-09T12:00:00Z,day,LH809_2019_6_9_4_20,LH,6,9,4,Sunday,6,1465,1400.9661016949153,82657,87.20269018740483
382166,SK635,2 h 15 m,2949,2019-06-09T07:00:00Z,2019-06-09T09:15:00Z,2019-06-09T12:00:00Z,day,SK635_2019_6_9_7_0,SK,6,9,7,Sunday,1,1329,1412.3898305084747,83331,516.2016786085132
382160,LH801,2 h 10 m,1465,2019-06-09T08:00:00Z,2019-06-09T10:10:00Z,2019-06-09T12:00:00Z,day,LH801_2019_6_9_8_0,LH,6,9,8,Sunday,4,1466,1592.322033898305,93947,198.41079300783736
382161,LH803,2 h 5 m,1465,2019-06-09T11:10:00Z,2019-06-09T13:15:00Z,2019-06-09T12:00:00Z,day,LH803_2019_6_9_11_10,LH,6,9,11,Sunday,4,1797,1653.7666666666667,99226,194.64007344863603
385425,SK637,2 h 15 m,2499,2019-06-09T12:35:00Z,2019-06-09T14:50:00Z,2019-06-10T12:00:00Z,day,SK637_2019_6_9_12_35,SK,6,9,12,Sunday,1,1329,1461.9310344827586,84792,291.57171559627176
385423,LH807,2 h 5 m,1465,2019-06-09T14:25:00Z,2019-06-09T16:30:00Z,2019-06-10T12:00:00Z,day,LH807_2019_6_9_14_25,LH,6,9,14,Sunday,2,1632,1614.4827586206898,93640,111.39754027006798
385426,SK673,2 h 10 m,2499,2019-06-09T15:00:00Z,2019-06-09T17:10:00Z,2019-06-10T12:00:00Z,day,SK673_2019_6_9_15_0,SK,6,9,15,Sunday,1,1499,1535.2068965517242,89042,269.0778768521342
385424,LH805,2 h 5 m,1465,2019-06-09T16:50:00Z,2019-06-09T18:55:00Z,2019-06-10T12:00:00Z,day,LH805_2019_6_9_16_50,LH,6,9,16,Sunday,6,1464,1451.4655172413793,84185,184.92475620301693
385427,LH809,2 h 10 m,1465,2019-06-10T04:05:00Z,2019-06-10T06:15:00Z,2019-06-10T12:00:00Z,day,LH809_2019_6_10_4_5,LH,6,10,4,Monday,4,1466,1578.1525423728813,93111,158.60923719233773
385432,SK635,2 h 15 m,4419,2019-06-10T07:00:00Z,2019-06-10T09:15:00Z,2019-06-10T12:00:00Z,day,SK635_2019_6_10_7_0,SK,6,10,7,Monday,1,1499,2066.4576271186443,121921,872.4096499417656
385428,LH801,2 h 10 m,1465,2019-06-10T08:10:00Z,2019-06-10T10:20:00Z,2019-06-10T12:00:00Z,day,LH801_2019_6_10_8_10,LH,6,10,8,Monday,4,1466,1586.6440677966102,93612,233.8444636867865
385429,LH803,2 h 5 m,1795,2019-06-10T11:10:00Z,2019-06-10T13:15:00Z,2019-06-10T12:00:00Z,day,LH803_2019_6_10_11_10,LH,6,10,11,Monday,7,2268.5,2413.6,144816,562.7456360092522
388879,SK637,2 h 15 m,4419,2019-06-10T12:35:00Z,2019-06-10T14:50:00Z,2019-06-11T12:00:00Z,day,SK637_2019_6_10_12_35,SK,6,10,12,Monday,1,1749,2800.551724137931,162432,1286.837278558639
388878,LH807,2 h 5 m,1630,2019-06-10T14:25:00Z,2019-06-10T16:30:00Z,2019-06-11T12:00:00Z,day,LH807_2019_6_10_14_25,LH,6,10,14,Monday,1,1994,2270.0689655172414,131664,529.0037263845461
388880,SK673,2 h 10 m,4419,2019-06-10T15:00:00Z,2019-06-10T17:10:00Z,2019-06-11T12:00:00Z,day,SK673_2019_6_10_15_0,SK,6,10,15,Monday,7,4419,4142.793103448276,240282,820.2328030380614
388881,LH805,2 h 5 m,6403,2019-06-10T16:50:00Z,2019-06-10T18:55:00Z,2019-06-11T12:00:00Z,day,LH805_2019_6_10_16_50,LH,6,10,16,Monday,1,1991,2031.4310344827586,117823,687.3210672940845
388886,LH809,2 h 10 m,1989,2019-06-11T04:05:00Z,2019-06-11T06:15:00Z,2019-06-11T12:00:00Z,day,LH809_2019_6_11_4_5,LH,6,11,4,Tuesday,1,1632,1668.593220338983,98447,216.59210978752031
388887,SK635,2 h 15 m,4419,2019-06-11T07:00:00Z,2019-06-11T09:15:00Z,2019-06-11T12:00:00Z,day,SK635_2019_6_11_7_0,SK,6,11,7,Tuesday,1,1499,2182.5593220338983,128771,1211.9687072207312
388882,LH801,2 h 10 m,1465,2019-06-11T08:00:00Z,2019-06-11T10:10:00Z,2019-06-11T12:00:00Z,day,LH801_2019_6_11_8_0,LH,6,11,8,Tuesday,5,1796,1672.8474576271187,98698,286.6562770239264
388883,LH803,2 h 5 m,1465,2019-06-11T11:10:00Z,2019-06-11T13:15:00Z,2019-06-11T12:00:00Z,day,LH803_2019_6_11_11_10,LH,6,11,11,Tuesday,7,1799,1856.2,111372,566.6276031733419
391980,SK637,2 h 15 m,4419,2019-06-11T12:35:00Z,2019-06-11T14:50:00Z,2019-06-12T12:00:00Z,day,SK637_2019_6_11_12_35,SK,6,11,12,Tuesday,1,1499,1974.6896551724137,114532,1055.776278914798
391978,LH807,2 h 5 m,1465,2019-06-11T14:25:00Z,2019-06-11T16:30:00Z,2019-06-12T12:00:00Z,day,LH807_2019_6_11_14_25,LH,6,11,14,Tuesday,5,1630,1598.9655172413793,92740,224.7823091557182
391981,SK673,2 h 10 m,4419,2019-06-11T15:00:00Z,2019-06-11T17:10:00Z,2019-06-12T12:00:00Z,day,SK673_2019_6_11_15_0,SK,6,11,15,Tuesday,1,1749,2790.0344827586205,161822,1437.2411311138844
391979,LH805,2 h 5 m,1465,2019-06-11T16:50:00Z,2019-06-11T18:55:00Z,2019-06-12T12:00:00Z,day,LH805_2019_6_11_16_50,LH,6,11,16,Tuesday,10,1300,1536.0862068965516,89093,330.86973556322096
391984,LH809,2 h 10 m,1990,2019-06-12T04:05:00Z,2019-06-12T06:15:00Z,2019-06-12T12:00:00Z,day,LH809_2019_6_12_4_5,LH,6,12,4,Wednesday,5,1994,2584.322033898305,152475,974.3498883106439
391987,SK635,2 h 15 m,4419,2019-06-12T07:00:00Z,2019-06-12T09:15:00Z,2019-06-12T12:00:00Z,day,SK635_2019_6_12_7_0,SK,6,12,7,Wednesday,1,1749,2837.64406779661,167421,1468.5959253033666
391982,LH801,2 h 10 m,1465,2019-06-12T08:00:00Z,2019-06-12T10:10:00Z,2019-06-12T12:00:00Z,day,LH801_2019_6_12_8_0,LH,6,12,8,Wednesday,5,1989,1831.1016949152543,108035,411.24804558450813
391983,LH803,2 h 5 m,1465,2019-06-12T11:15:00Z,2019-06-12T13:20:00Z,2019-06-12T12:00:00Z,day,LH803_2019_6_12_11_15,LH,6,12,11,Wednesday,7,1990.5,2113.7166666666667,126823,887.0032788364803
395205,SK637,2 h 15 m,4419,2019-06-12T12:35:00Z,2019-06-12T14:50:00Z,2019-06-13T12:00:00Z,day,SK637_2019_6_12_12_35,SK,6,12,12,Wednesday,1,1624,2429.1724137931033,140892,1352.133455703492
395203,LH807,2 h 5 m,1796,2019-06-12T14:25:00Z,2019-06-12T16:30:00Z,2019-06-13T12:00:00Z,day,LH807_2019_6_12_14_25,LH,6,12,14,Wednesday,5,3893,3659.6206896551726,212258,911.4589582350292
395206,SK673,2 h 10 m,4419,2019-06-12T15:00:00Z,2019-06-12T17:10:00Z,2019-06-13T12:00:00Z,day,SK673_2019_6_12_15_0,SK,6,12,15,Wednesday,3,4419,4532.793103448276,262902,659.4437517377725
395204,LH805,2 h 5 m,1796,2019-06-12T16:50:00Z,2019-06-12T18:55:00Z,2019-06-13T12:00:00Z,day,LH805_2019_6_12_16_50,LH,6,12,16,Wednesday,7,4281,3883.4655172413795,225241,1772.7077832386797
395214,LH809,2 h 10 m,6476,2019-06-13T04:05:00Z,2019-06-13T06:15:00Z,2019-06-13T12:00:00Z,day,LH809_2019_6_13_4_5,LH,6,13,4,Thursday,7,1989,2262.898305084746,133511,926.4805801213028
395211,SK635,2 h 15 m,4419,2019-06-13T07:00:00Z,2019-06-13T09:15:00Z,2019-06-13T12:00:00Z,day,SK635_2019_6_13_7_0,SK,6,13,7,Thursday,1,3509,3071.8813559322034,181241,1265.146919160063
395208,LH801,2 h 10 m,1299,2019-06-13T08:10:00Z,2019-06-13T10:20:00Z,2019-06-13T12:00:00Z,day,LH801_2019_6_13_8_10,LH,6,13,8,Thursday,4,2658,2644.5593220338983,156029,549.2045429900519
395209,LH803,2 h 5 m,1630,2019-06-13T11:10:00Z,2019-06-13T13:15:00Z,2019-06-13T12:00:00Z,day,LH803_2019_6_13_11_10,LH,6,13,11,Thursday,7,3041,2860.116666666667,171607,913.4187984776914
398542,SK637,2 h 15 m,4419,2019-06-13T12:35:00Z,2019-06-13T14:50:00Z,2019-06-14T12:00:00Z,day,SK637_2019_6_13_12_35,SK,6,13,12,Thursday,1,2499,2924.084745762712,172521,1270.0968913370298
398543,SK673,2 h 10 m,4419,2019-06-13T15:00:00Z,2019-06-13T17:10:00Z,2019-06-14T12:00:00Z,day,SK673_2019_6_13_15_0,SK,6,13,15,Thursday,8,4419,4397.333333333333,184688,140.41604846550376
398544,LH805,2 h 5 m,4757,2019-06-13T16:50:00Z,2019-06-13T18:55:00Z,2019-06-14T12:00:00Z,day,LH805_2019_6_13_16_50,LH,6,13,16,Thursday,3,5268,4692.593220338983,276863,2038.664531760115
398546,LH809,2 h 10 m,3040,2019-06-14T04:20:00Z,2019-06-14T06:30:00Z,2019-06-14T12:00:00Z,day,LH809_2019_6_14_4_20,LH,6,14,4,Friday,7,2658.5,2636.75,158205,568.066796770609
398549,SK635,2 h 15 m,4419,2019-06-14T07:00:00Z,2019-06-14T09:15:00Z,2019-06-14T12:00:00Z,day,SK635_2019_6_14_7_0,SK,6,14,7,Friday,3,4419,3635.9491525423728,214521,927.3716181011877
398545,LH801,2 h 10 m,1991,2019-06-14T08:00:00Z,2019-06-14T10:10:00Z,2019-06-14T12:00:00Z,day,LH801_2019_6_14_8_0,LH,6,14,8,Friday,5,3510,3515.3166666666666,210919,669.2610266192202
398547,LH803,2 h 5 m,3040,2019-06-14T11:10:00Z,2019-06-14T13:15:00Z,2019-06-14T12:00:00Z,day,LH803_2019_6_14_11_10,LH,6,14,11,Friday,7,4279,4258.393442622951,259762,979.5337033284173
401892,SK637,2 h 15 m,4419,2019-06-14T12:35:00Z,2019-06-14T14:50:00Z,2019-06-15T12:00:00Z,day,SK637_2019_6_14_12_35,SK,6,14,12,Friday,7,4419,4126.118644067797,243441,696.2536469228031
401891,LH807,2 h 5 m,4278,2019-06-14T14:25:00Z,2019-06-14T16:30:00Z,2019-06-15T12:00:00Z,day,LH807_2019_6_14_14_25,LH,6,14,14,Friday,1,4275,4148.627118644068,244769,798.7421770876981
401893,LH805,2 h 5 m,4758,2019-06-14T16:50:00Z,2019-06-14T18:55:00Z,2019-06-15T12:00:00Z,day,LH805_2019_6_14_16_50,LH,6,14,16,Friday,3,4279,4451.847457627118,262659,955.0732561460893
401896,LH809,2 h 10 m,1991,2019-06-15T04:20:00Z,2019-06-15T06:30:00Z,2019-06-15T12:00:00Z,day,LH809_2019_6_15_4_20,LH,6,15,4,Saturday,5,3043,3263.4406779661017,192543,614.8027794562405
401898,SK635,2 h 15 m,4419,2019-06-15T07:00:00Z,2019-06-15T09:15:00Z,2019-06-15T12:00:00Z,day,SK635_2019_6_15_7_0,SK,6,15,7,Saturday,7,4419,4125,247500,592.9621132893823
404586,LH807,2 h 5 m,2267,2019-06-15T14:25:00Z,2019-06-15T16:30:00Z,2019-06-16T12:00:00Z,day,LH807_2019_6_15_14_25,LH,6,15,14,Saturday,5,4275,4038.4210526315787,230190,859.9587811419557
404585,LH805,2 h 5 m,1797,2019-06-15T16:50:00Z,2019-06-15T18:55:00Z,2019-06-16T12:00:00Z,day,LH805_2019_6_15_16_50,LH,6,15,16,Saturday,2,3511,3185.406779661017,187939,795.558145399734
404587,LH809,2 h 10 m,1465,2019-06-16T04:20:00Z,2019-06-16T06:30:00Z,2019-06-16T12:00:00Z,day,LH809_2019_6_16_4_20,LH,6,16,4,Sunday,2,2269,2334.423728813559,137731,498.6950973459542
404591,SK635,2 h 15 m,4419,2019-06-16T07:00:00Z,2019-06-16T09:15:00Z,2019-06-16T12:00:00Z,day,SK635_2019_6_16_7_0,SK,6,16,7,Sunday,3,4419,3747,224820,923.5098854233106
404588,LH801,2 h 10 m,2267,2019-06-16T08:00:00Z,2019-06-16T10:10:00Z,2019-06-16T12:00:00Z,day,LH801_2019_6_16_8_0,LH,6,16,8,Sunday,2,4275,3865.8,231948,803.9819502147957
407196,SK637,2 h 15 m,4419,2019-06-16T12:35:00Z,2019-06-16T14:50:00Z,2019-06-17T12:00:00Z,day,SK637_2019_6_16_12_35,SK,6,16,12,Sunday,7,4419,4268.411764705882,217689,521.3268140608384
407198,LH807,2 h 5 m,6408,2019-06-16T14:25:00Z,2019-06-16T16:30:00Z,2019-06-17T12:00:00Z,day,LH807_2019_6_16_14_25,LH,6,16,14,Sunday,1,3505,3668.135593220339,216420,981.116701161226
407197,SK673,2 h 10 m,4419,2019-06-16T15:00:00Z,2019-06-16T17:10:00Z,2019-06-17T12:00:00Z,day,SK673_2019_6_16_15_0,SK,6,16,15,Sunday,7,4419,4155.470588235294,211929,667.2775240615018
407199,LH805,2 h 5 m,6478,2019-06-16T16:50:00Z,2019-06-16T18:55:00Z,2019-06-17T12:00:00Z,day,LH805_2019_6_16_16_50,LH,6,16,16,Sunday,1,3044,3439.3728813559323,202923,962.7894978565845
407201,LH809,2 h 10 m,1465,2019-06-17T04:05:00Z,2019-06-17T06:15:00Z,2019-06-17T12:00:00Z,day,LH809_2019_6_17_4_5,LH,6,17,4,Monday,7,3509,2987.2,179232,1299.2940429977707
407205,SK635,2 h 15 m,4419,2019-06-17T07:00:00Z,2019-06-17T09:15:00Z,2019-06-17T12:00:00Z,day,SK635_2019_6_17_7_0,SK,6,17,7,Monday,1,2949,3738.4736842105262,213093,1030.0371370777846
407202,LH801,2 h 10 m,1465,2019-06-17T08:10:00Z,2019-06-17T10:20:00Z,2019-06-17T12:00:00Z,day,LH801_2019_6_17_8_10,LH,6,17,8,Monday,7,2265,2136.5833333333335,128195,687.7668182805011
407203,LH803,2 h 5 m,1631,2019-06-17T11:10:00Z,2019-06-17T13:15:00Z,2019-06-17T12:00:00Z,day,LH803_2019_6_17_11_10,LH,6,17,11,Monday,7,2656,2723.8852459016393,166157,1072.716941514406
409142,SK637,2 h 15 m,4419,2019-06-17T12:35:00Z,2019-06-17T14:50:00Z,2019-06-18T12:00:00Z,day,SK637_2019_6_17_12_35,SK,6,17,12,Monday,1,1749,2278.1525423728813,134411,1101.7639276141242
409141,LH807,2 h 5 m,1631,2019-06-17T14:25:00Z,2019-06-17T16:30:00Z,2019-06-18T12:00:00Z,day,LH807_2019_6_17_14_25,LH,6,17,14,Monday,4,1991,1960.864406779661,115691,179.68002763793643
409143,SK673,2 h 10 m,4419,2019-06-17T15:00:00Z,2019-06-17T17:10:00Z,2019-06-18T12:00:00Z,day,SK673_2019_6_17_15_0,SK,6,17,15,Monday,3,1749,2627.723404255319,123503,1256.1130816950958
409140,LH805,2 h 5 m,1465,2019-06-17T16:50:00Z,2019-06-17T18:55:00Z,2019-06-18T12:00:00Z,day,LH805_2019_6_17_16_50,LH,6,17,16,Monday,5,1630,1876.406779661017,110708,616.3415454461094
409148,LH809,2 h 10 m,1991,2019-06-18T04:05:00Z,2019-06-18T06:15:00Z,2019-06-18T12:00:00Z,day,LH809_2019_6_18_4_5,LH,6,18,4,Tuesday,3,1466,1882.2666666666667,112936,663.8104657681113
409149,SK635,2 h 15 m,4419,2019-06-18T07:00:00Z,2019-06-18T09:15:00Z,2019-06-18T12:00:00Z,day,SK635_2019_6_18_7_0,SK,6,18,7,Tuesday,1,1749,2305.1666666666665,138310,904.5517509001335
409144,LH801,2 h 10 m,1465,2019-06-18T08:00:00Z,2019-06-18T10:10:00Z,2019-06-18T12:00:00Z,day,LH801_2019_6_18_8_0,LH,6,18,8,Tuesday,2,2265,2186.45,131187,425.5509061543795
409145,LH803,2 h 5 m,1465,2019-06-18T11:10:00Z,2019-06-18T13:15:00Z,2019-06-18T12:00:00Z,day,LH803_2019_6_18_11_10,LH,6,18,11,Tuesday,7,2267,2448.9508196721313,149386,907.3772355205873
411042,SK637,2 h 15 m,4419,2019-06-18T12:35:00Z,2019-06-18T14:50:00Z,2019-06-19T12:00:00Z,day,SK637_2019_6_18_12_35,SK,6,18,12,Tuesday,1,1499,1876.2881355932204,110701,695.4998959033973
411040,LH807,2 h 5 m,1465,2019-06-18T14:25:00Z,2019-06-18T16:30:00Z,2019-06-19T12:00:00Z,day,LH807_2019_6_18_14_25,LH,6,18,14,Tuesday,4,1991,1952.2711864406779,115184,263.8188269737577
411043,SK673,2 h 10 m,4419,2019-06-18T15:00:00Z,2019-06-18T17:10:00Z,2019-06-19T12:00:00Z,day,SK673_2019_6_18_15_0,SK,6,18,15,Tuesday,1,1749,2252.5593220338983,132901,1183.3248930258776
411041,LH805,2 h 5 m,1630,2019-06-18T16:50:00Z,2019-06-18T18:55:00Z,2019-06-19T12:00:00Z,day,LH805_2019_6_18_16_50,LH,6,18,16,Tuesday,7,1300,2316.3898305084745,136667,1287.3553352533029
411047,LH809,2 h 10 m,1990,2019-06-19T04:05:00Z,2019-06-19T06:15:00Z,2019-06-19T12:00:00Z,day,LH809_2019_6_19_4_5,LH,6,19,4,Wednesday,5,2656,2796.25,167775,890.9995838801365
411050,SK635,2 h 15 m,4419,2019-06-19T07:00:00Z,2019-06-19T09:15:00Z,2019-06-19T12:00:00Z,day,SK635_2019_6_19_7_0,SK,6,19,7,Wednesday,1,1749,2294.3333333333335,137660,867.4440668075077
411045,LH801,2 h 10 m,1465,2019-06-19T08:00:00Z,2019-06-19T10:10:00Z,2019-06-19T12:00:00Z,day,LH801_2019_6_19_8_0,LH,6,19,8,Wednesday,5,3040.5,2849.6666666666665,170980,907.3881621644391
411046,LH803,2 h 5 m,1796,2019-06-19T11:15:00Z,2019-06-19T13:20:00Z,2019-06-19T12:00:00Z,day,LH803_2019_6_19_11_15,LH,6,19,11,Wednesday,5,2656,2567.27868852459,156604,786.1939779966846
412769,SK637,2 h 15 m,4419,2019-06-19T12:35:00Z,2019-06-19T14:50:00Z,2019-06-20T12:00:00Z,day,SK637_2019_6_19_12_35,SK,6,19,12,Wednesday,1,1749,2533.915254237288,149501,1272.4418188465445
412767,LH807,2 h 5 m,1796,2019-06-19T14:25:00Z,2019-06-19T16:30:00Z,2019-06-20T12:00:00Z,day,LH807_2019_6_19_14_25,LH,6,19,14,Wednesday,5,4275,3713.2542372881358,219082,861.4152467610643
412768,LH805,2 h 5 m,1796,2019-06-19T16:50:00Z,2019-06-19T18:55:00Z,2019-06-20T12:00:00Z,day,LH805_2019_6_19_16_50,LH,6,19,16,Wednesday,7,4279,4172.406779661017,246172,1417.6096821719743
412772,LH809,2 h 10 m,1990,2019-06-20T04:05:00Z,2019-06-20T06:15:00Z,2019-06-20T12:00:00Z,day,LH809_2019_6_20_4_5,LH,6,20,4,Thursday,5,2266,2244.866666666667,134692,535.7004433186062
412775,SK635,2 h 15 m,4419,2019-06-20T07:00:00Z,2019-06-20T09:15:00Z,2019-06-20T12:00:00Z,day,SK635_2019_6_20_7_0,SK,6,20,7,Thursday,1,2499,2512.5,150750,859.9641793880188
412770,LH801,2 h 10 m,1630,2019-06-20T08:10:00Z,2019-06-20T10:20:00Z,2019-06-20T12:00:00Z,day,LH801_2019_6_20_8_10,LH,6,20,8,Thursday,4,2269,2491.1666666666665,149470,491.7780320107452
412771,LH803,2 h 5 m,1796,2019-06-20T11:10:00Z,2019-06-20T13:15:00Z,2019-06-20T12:00:00Z,day,LH803_2019_6_20_11_10,LH,6,20,11,Thursday,5,3043,3190.6721311475408,194631,668.7011221094089
415898,SK637,2 h 15 m,4419,2019-06-20T12:35:00Z,2019-06-20T14:50:00Z,2019-06-21T12:00:00Z,day,SK637_2019_6_20_12_35,SK,6,20,12,Thursday,1,2499,2801.0338983050847,165261,1100.9021060507398
415897,LH807,2 h 5 m,3038,2019-06-20T14:25:00Z,2019-06-20T16:30:00Z,2019-06-21T12:00:00Z,day,LH807_2019_6_20_14_25,LH,6,20,14,Thursday,3,3041,3324.186440677966,196127,682.0694795879585
415899,SK673,2 h 10 m,4419,2019-06-20T15:00:00Z,2019-06-20T17:10:00Z,2019-06-21T12:00:00Z,day,SK673_2019_6_20_15_0,SK,6,20,15,Thursday,3,4419,3563.0677966101694,210221,1022.6775516430961
415895,LH805,2 h 5 m,1465,2019-06-20T16:50:00Z,2019-06-20T18:55:00Z,2019-06-21T12:00:00Z,day,LH805_2019_6_20_16_50,LH,6,20,16,Thursday,7,4275,4116.762711864407,242889,1470.561203441863
415904,LH809,2 h 10 m,1990,2019-06-21T04:20:00Z,2019-06-21T06:30:00Z,2019-06-21T12:00:00Z,day,LH809_2019_6_21_4_20,LH,6,21,4,Friday,4,2843.5,2557.766666666667,153466,519.2576959489959
