flightIdUnique,timeToDepartureDays,price
SK635_2019_5_4_7_0,22.5,1499
LH809_2019_5_4_4_20,22.5,1629
LH801_2019_5_4_8_0,22.5,1629
LH805_2019_5_4_16_50,23.5,1629
LH803_2019_5_4_11_10,22.5,1985
SK637_2019_5_5_12_35,24.5,1329
LH809_2019_5_5_4_20,23.5,1629
SK635_2019_5_5_7_0,23.5,1749
SK673_2019_5_5_15_0,24.5,1749
LH807_2019_5_5_14_25,24.5,2645
LH801_2019_5_5_8_0,23.5,2655
LH803_2019_5_5_11_10,23.5,3029
LH805_2019_5_5_16_50,24.5,4267
SK637_2019_5_6_12_35,25.5,969
SK673_2019_5_6_15_0,25.5,969
LH807_2019_5_6_14_25,25.5,1299
SK635_2019_5_6_7_0,24.5,1499
LH803_2019_5_6_11_10,24.5,1714
LH805_2019_5_6_16_50,25.5,1793
LH801_2019_5_6_8_10,24.5,1985
LH809_2019_5_6_4_5,24.5,3029
SK635_2019_5_7_7_0,25.5,969
SK637_2019_5_7_12_35,26.5,969
SK673_2019_5_7_15_0,26.5,969
LH801_2019_5_7_8_0,25.5,1299
LH807_2019_5_7_14_25,26.5,1299
LH805_2019_5_7_16_50,26.5,1299
LH803_2019_5_7_11_10,25.5,1464
LH809_2019_5_7_4_5,25.5,1793
SK635_2019_5_8_7_0,26.5,969
SK637_2019_5_8_12_35,27.5,969
SK673_2019_5_8_15_0,27.5,969
LH801_2019_5_8_8_0,26.5,1299
LH807_2019_5_8_14_25,27.5,1299
LH803_2019_5_8_11_15,26.5,1464
LH805_2019_5_8_16_50,27.5,1464
LH809_2019_5_8_4_5,26.5,1629
SK637_2019_5_9_12_35,28.5,969
SK673_2019_5_9_15_0,28.5,969
SK635_2019_5_9_7_0,27.5,1329
LH801_2019_5_9_8_10,27.5,1629
LH807_2019_5_9_14_25,28.5,1793
LH809_2019_5_9_4_5,27.5,1985
LH803_2019_5_9_11_10,27.5,1985
LH805_2019_5_9_16_50,28.5,2260
SK637_2019_5_10_12_35,29.5,1329
SK673_2019_5_10_15_0,29.5,1329
LH809_2019_5_10_4_20,28.5,1725
SK635_2019_5_10_7_0,28.5,1749
LH803_2019_5_10_11_10,28.5,1793
LH807_2019_5_10_14_25,29.5,1793
LH805_2019_5_10_16_50,29.5,1793
LH801_2019_5_10_8_0,28.5,2645
SK635_2019_5_11_7_0,29.5,1329
LH809_2019_5_11_4_20,29.5,1629
LH801_2019_5_11_8_0,29.5,1725
LH803_2019_5_11_11_10,29.5,1793
LH807_2019_5_1_14_25,20,1629
LH805_2019_5_1_16_50,20,1629
LH801_2019_5_1_8_0,19,1793
LH803_2019_5_2_11_10,20,1629
LH801_2019_5_2_8_10,20,1629
LH809_2019_5_2_4_5,20,1793
LH805_2019_5_2_16_50,21,1793
LH803_2019_5_3_11_10,21,1299
LH801_2019_5_3_8_0,21,1464
SK637_2019_5_3_12_35,22,1499
SK673_2019_5_3_15_0,22,1499
LH809_2019_5_3_4_20,21,1793
LH807_2019_5_3_14_25,22,1793
LH805_2019_5_3_16_50,22,1793
SK673_2019_5_4_15_0,23,1329
LH807_2019_5_4_14_25,23,1464
SK635_2019_5_4_7_0,22,1499
LH809_2019_5_4_4_20,22,1629
LH801_2019_5_4_8_0,22,1629
LH805_2019_5_4_16_50,23,1629
LH803_2019_5_4_11_10,22,1985
SK637_2019_5_5_12_35,24,1499
LH809_2019_5_5_4_20,23,1629
SK635_2019_5_5_7_0,23,1749
SK673_2019_5_5_15_0,24,1749
LH807_2019_5_5_14_25,24,2645
LH801_2019_5_5_8_0,23,3030
LH803_2019_5_5_11_10,23,3030
LH805_2019_5_5_16_50,24,4268
SK637_2019_5_6_12_35,25,969
SK673_2019_5_6_15_0,25,969
LH807_2019_5_6_14_25,25,1299
SK635_2019_5_6_7_0,24,1499
LH803_2019_5_6_11_10,24,1718
LH805_2019_5_6_16_50,25,1793
LH801_2019_5_6_8_10,24,1985
LH809_2019_5_6_4_5,24,2645
SK635_2019_5_7_7_0,25,969
SK637_2019_5_7_12_35,26,969
SK673_2019_5_7_15_0,26,969
LH801_2019_5_7_8_0,25,1299
LH807_2019_5_7_14_25,26,1299
LH803_2019_5_7_11_10,25,1464
LH805_2019_5_7_16_50,26,1464
LH809_2019_5_7_4_5,25,1793
SK635_2019_5_8_7_0,26,969
SK637_2019_5_8_12_35,27,969
SK673_2019_5_8_15_0,27,969
LH801_2019_5_8_8_0,26,1299
LH807_2019_5_8_14_25,27,1299
LH803_2019_5_8_11_15,26,1464
LH805_2019_5_8_16_50,27,1464
LH809_2019_5_8_4_5,26,1629
SK637_2019_5_9_12_35,28,969
SK673_2019_5_9_15_0,28,969
SK635_2019_5_9_7_0,27,1329
LH801_2019_5_9_8_10,27,1464
LH807_2019_5_9_14_25,28,1793
LH809_2019_5_9_4_5,27,1985
LH803_2019_5_9_11_10,27,1985
LH805_2019_5_9_16_50,28,2260
SK637_2019_5_10_12_35,29,1329
SK673_2019_5_10_15_0,29,1329
SK635_2019_5_10_7_0,28,1499
LH803_2019_5_10_11_10,28,1629
LH809_2019_5_10_4_20,28,1793
LH807_2019_5_10_14_25,29,1793
LH805_2019_5_10_16_50,29,1793
LH801_2019_5_10_8_0,28,2260
LH807_2019_5_11_14_25,30,1299
LH805_2019_5_11_16_50,30,1299
SK673_2019_5_11_15_0,30,1329
SK635_2019_5_11_7_0,29,1329
LH809_2019_5_11_4_20,29,1464
LH801_2019_5_11_8_0,29,1728
LH803_2019_5_11_11_10,29,1793
SK635_2019_5_12_7_0,30,1329
LH809_2019_5_12_4_20,30,1464
LH801_2019_5_12_8_0,30,3030
LH803_2019_5_12_11_10,30,3030
LH807_2019_5_1_14_25,19.5,1629
LH805_2019_5_1_16_50,19.5,1629
LH801_2019_5_1_8_0,18.5,1985
LH801_2019_5_2_8_10,19.5,1629
LH809_2019_5_2_4_5,19.5,1793
LH803_2019_5_2_11_10,19.5,1793
LH805_2019_5_2_16_50,20.5,1793
LH803_2019_5_3_11_10,20.5,1299
LH801_2019_5_3_8_0,20.5,1464
SK637_2019_5_3_12_35,21.5,1499
SK673_2019_5_3_15_0,21.5,1499
LH809_2019_5_3_4_20,20.5,1793
LH807_2019_5_3_14_25,21.5,1793
LH805_2019_5_3_16_50,21.5,1793
SK673_2019_5_4_15_0,22.5,1329
LH807_2019_5_4_14_25,22.5,1464
SK635_2019_5_4_7_0,21.5,1499
LH809_2019_5_4_4_20,21.5,1629
LH805_2019_5_4_16_50,22.5,1629
LH801_2019_5_4_8_0,21.5,1793
LH803_2019_5_4_11_10,21.5,1985
SK637_2019_5_5_12_35,23.5,1499
LH809_2019_5_5_4_20,22.5,1629
SK635_2019_5_5_7_0,22.5,1749
SK673_2019_5_5_15_0,23.5,1749
LH807_2019_5_5_14_25,23.5,2645
LH803_2019_5_5_11_10,22.5,3030
LH801_2019_5_5_8_0,22.5,3498
LH805_2019_5_5_16_50,23.5,4268
SK637_2019_5_6_12_35,24.5,969
SK673_2019_5_6_15_0,24.5,969
LH807_2019_5_6_14_25,24.5,1299
SK635_2019_5_6_7_0,23.5,1499
LH803_2019_5_6_11_10,23.5,1719
LH805_2019_5_6_16_50,24.5,1793
LH801_2019_5_6_8_10,23.5,1985
LH809_2019_5_6_4_5,23.5,3030
SK635_2019_5_7_7_0,24.5,969
SK637_2019_5_7_12_35,25.5,969
SK673_2019_5_7_15_0,25.5,969
LH801_2019_5_7_8_0,24.5,1299
LH807_2019_5_7_14_25,25.5,1299
LH805_2019_5_7_16_50,25.5,1464
LH803_2019_5_7_11_10,24.5,1629
LH809_2019_5_7_4_5,24.5,1985
SK635_2019_5_8_7_0,25.5,969
SK637_2019_5_8_12_35,26.5,969
SK673_2019_5_8_15_0,26.5,969
LH801_2019_5_8_8_0,25.5,1299
LH807_2019_5_8_14_25,26.5,1299
LH803_2019_5_8_11_15,25.5,1464
LH805_2019_5_8_16_50,26.5,1464
LH809_2019_5_8_4_5,25.5,1793
SK637_2019_5_9_12_35,27.5,969
SK673_2019_5_9_15_0,27.5,969
SK635_2019_5_9_7_0,26.5,1329
LH801_2019_5_9_8_10,26.5,1464
LH807_2019_5_9_14_25,27.5,1793
LH809_2019_5_9_4_5,26.5,1985
LH803_2019_5_9_11_10,26.5,1985
LH805_2019_5_9_16_50,27.5,2260
SK637_2019_5_10_12_35,28.5,1329
SK673_2019_5_10_15_0,28.5,1329
LH803_2019_5_10_11_10,27.5,1629
SK635_2019_5_10_7_0,27.5,1749
LH809_2019_5_10_4_20,27.5,1794
LH807_2019_5_10_14_25,28.5,1794
LH805_2019_5_10_16_50,28.5,1986
LH801_2019_5_10_8_0,27.5,2260
LH807_2019_5_11_14_25,29.5,1299
LH805_2019_5_11_16_50,29.5,1299
SK673_2019_5_11_15_0,29.5,1329
SK635_2019_5_11_7_0,28.5,1329
LH809_2019_5_11_4_20,28.5,1464
LH801_2019_5_11_8_0,28.5,1794
LH803_2019_5_11_11_10,28.5,1794
SK635_2019_5_12_7_0,29.5,1329
LH809_2019_5_12_4_20,29.5,1464
LH801_2019_5_12_8_0,29.5,3030
LH803_2019_5_12_11_10,29.5,3030
LH807_2019_5_1_14_25,19,1629
LH805_2019_5_1_16_50,19,1629
LH801_2019_5_1_8_0,18,1794
LH803_2019_5_2_11_10,19,1629
LH801_2019_5_2_8_10,19,1629
LH809_2019_5_2_4_5,19,1794
LH805_2019_5_2_16_50,20,1794
LH803_2019_5_3_11_10,20,1299
LH801_2019_5_3_8_0,20,1464
SK637_2019_5_3_12_35,21,1499
SK673_2019_5_3_15_0,21,1499
LH809_2019_5_3_4_20,20,1794
LH807_2019_5_3_14_25,21,1794
LH805_2019_5_3_16_50,21,1794
SK673_2019_5_4_15_0,22,1329
LH807_2019_5_4_14_25,22,1464
SK635_2019_5_4_7_0,21,1499
LH809_2019_5_4_4_20,21,1629
LH805_2019_5_4_16_50,22,1629
LH801_2019_5_4_8_0,21,1794
LH803_2019_5_4_11_10,21,1986
SK637_2019_5_5_12_35,23,1329
LH809_2019_5_5_4_20,22,1629
SK635_2019_5_5_7_0,22,1749
SK673_2019_5_5_15_0,23,1749
LH807_2019_5_5_14_25,23,2645
LH803_2019_5_5_11_10,22,3030
LH801_2019_5_5_8_0,22,3498
LH805_2019_5_5_16_50,23,4268
LH807_2019_5_6_14_25,24,1299
SK635_2019_5_6_7_0,23,1499
SK637_2019_5_6_12_35,24,1499
SK673_2019_5_6_15_0,24,1499
LH803_2019_5_6_11_10,23,1794
LH805_2019_5_6_16_50,24,1794
LH801_2019_5_6_8_10,23,1986
LH809_2019_5_6_4_5,23,3030
SK637_2019_5_7_12_35,25,969
SK673_2019_5_7_15_0,25,969
LH807_2019_5_7_14_25,25,1299
LH801_2019_5_7_8_0,24,1299
SK635_2019_5_7_7_0,24,1329
LH805_2019_5_7_16_50,25,1464
LH803_2019_5_7_11_10,24,1629
LH809_2019_5_7_4_5,24,1986
SK635_2019_5_8_7_0,25,969
SK637_2019_5_8_12_35,26,969
SK673_2019_5_8_15_0,26,969
LH801_2019_5_8_8_0,25,1299
LH807_2019_5_8_14_25,26,1299
LH803_2019_5_8_11_15,25,1464
LH805_2019_5_8_16_50,26,1629
LH809_2019_5_8_4_5,25,1794
SK637_2019_5_9_12_35,27,969
SK673_2019_5_9_15_0,27,969
SK635_2019_5_9_7_0,26,1329
LH801_2019_5_9_8_10,26,1464
LH807_2019_5_9_14_25,27,1794
LH809_2019_5_9_4_5,26,1986
LH803_2019_5_9_11_10,26,1986
LH805_2019_5_9_16_50,27,2260
SK637_2019_5_10_12_35,28,1329
SK673_2019_5_10_15_0,28,1329
LH803_2019_5_10_11_10,27,1464
SK635_2019_5_10_7_0,27,1749
LH809_2019_5_10_4_20,27,1794
LH807_2019_5_10_14_25,28,1794
LH805_2019_5_10_16_50,28,1794
LH801_2019_5_10_8_0,27,1986
LH807_2019_5_11_14_25,29,1299
LH805_2019_5_11_16_50,29,1299
SK673_2019_5_11_15_0,29,1329
SK635_2019_5_11_7_0,28,1329
LH801_2019_5_11_8_0,28,1464
LH809_2019_5_11_4_20,28,1629
LH803_2019_5_11_11_10,28,1629
SK637_2019_5_12_12_35,30,1329
LH809_2019_5_12_4_20,29,1464
SK635_2019_5_12_7_0,29,1499
SK673_2019_5_12_15_0,30,1749
LH807_2019_5_12_14_25,30,1986
LH805_2019_5_12_16_50,30,1986
LH801_2019_5_12_8_0,29,3030
LH803_2019_5_12_11_10,29,3030
SK635_2019_5_13_7_0,30,1329
LH803_2019_5_13_11_10,30,1629
LH809_2019_5_13_4_5,30,1986
LH801_2019_5_13_8_10,30,1986
LH807_2019_5_1_14_25,18.5,1629
LH805_2019_5_1_16_50,18.5,1629
LH801_2019_5_1_8_0,17.5,1986
LH803_2019_5_2_11_10,18.5,1629
LH801_2019_5_2_8_10,18.5,1629
LH809_2019_5_2_4_5,18.5,1794
LH805_2019_5_2_16_50,19.5,1794
LH803_2019_5_3_11_10,19.5,1299
LH801_2019_5_3_8_0,19.5,1464
SK637_2019_5_3_12_35,20.5,1499
SK673_2019_5_3_15_0,20.5,1499
LH809_2019_5_3_4_20,19.5,1794
LH807_2019_5_3_14_25,20.5,1794
LH805_2019_5_3_16_50,20.5,1794
LH807_2019_5_4_14_25,21.5,1464
SK673_2019_5_4_15_0,21.5,1499
LH809_2019_5_4_4_20,20.5,1464
LH801_2019_5_4_8_0,20.5,1464
SK635_2019_5_4_7_0,20.5,1499
LH805_2019_5_4_16_50,21.5,1629
LH803_2019_5_4_11_10,20.5,1986
SK637_2019_5_5_12_35,22.5,1329
LH809_2019_5_5_4_20,21.5,1629
SK635_2019_5_5_7_0,21.5,1749
SK673_2019_5_5_15_0,22.5,1749
LH807_2019_5_5_14_25,22.5,2645
LH801_2019_5_5_8_0,21.5,3030
LH803_2019_5_5_11_10,21.5,3030
LH805_2019_5_5_16_50,22.5,3498
LH807_2019_5_6_14_25,23.5,1299
SK635_2019_5_6_7_0,22.5,1499
SK637_2019_5_6_12_35,23.5,1499
SK673_2019_5_6_15_0,23.5,1499
LH803_2019_5_6_11_10,22.5,1794
LH805_2019_5_6_16_50,23.5,1794
LH801_2019_5_6_8_10,22.5,1986
LH809_2019_5_6_4_5,22.5,3030
SK637_2019_5_7_12_35,24.5,969
SK673_2019_5_7_15_0,24.5,969
LH805_2019_5_7_16_50,24.5,1299
LH801_2019_5_7_8_0,23.5,1299
LH807_2019_5_7_14_25,24.5,1299
SK635_2019_5_7_7_0,23.5,1329
LH803_2019_5_7_11_10,23.5,1464
LH809_2019_5_7_4_5,23.5,1986
SK635_2019_5_8_7_0,24.5,969
SK637_2019_5_8_12_35,25.5,969
SK673_2019_5_8_15_0,25.5,969
LH801_2019_5_8_8_0,24.5,1299
LH807_2019_5_8_14_25,25.5,1299
LH803_2019_5_8_11_15,24.5,1464
LH805_2019_5_8_16_50,25.5,1629
LH809_2019_5_8_4_5,24.5,1794
SK637_2019_5_9_12_35,26.5,969
SK673_2019_5_9_15_0,26.5,969
SK635_2019_5_9_7_0,25.5,1329
LH801_2019_5_9_8_10,25.5,1464
LH807_2019_5_9_14_25,26.5,1794
LH809_2019_5_9_4_5,25.5,1986
LH803_2019_5_9_11_10,25.5,1986
LH805_2019_5_9_16_50,26.5,2260
SK637_2019_5_10_12_35,27.5,1329
SK673_2019_5_10_15_0,27.5,1329
LH807_2019_5_10_14_25,27.5,1629
LH803_2019_5_10_11_10,26.5,1629
SK635_2019_5_10_7_0,26.5,1749
LH809_2019_5_10_4_20,26.5,1794
LH805_2019_5_10_16_50,27.5,1794
LH801_2019_5_10_8_0,26.5,1986
LH807_2019_5_11_14_25,28.5,1299
LH805_2019_5_11_16_50,28.5,1299
SK673_2019_5_11_15_0,28.5,1329
SK635_2019_5_11_7_0,27.5,1329
LH801_2019_5_11_8_0,27.5,1464
LH809_2019_5_11_4_20,27.5,1629
LH803_2019_5_11_11_10,27.5,1629
SK637_2019_5_12_12_35,29.5,1329
LH809_2019_5_12_4_20,28.5,1464
SK635_2019_5_12_7_0,28.5,1499
SK673_2019_5_12_15_0,29.5,1749
LH807_2019_5_12_14_25,29.5,1986
LH805_2019_5_12_16_50,29.5,1986
LH801_2019_5_12_8_0,28.5,3030
LH803_2019_5_12_11_10,28.5,3030
SK635_2019_5_13_7_0,29.5,1329
LH803_2019_5_13_11_10,29.5,1629
LH809_2019_5_13_4_5,29.5,1986
LH801_2019_5_13_8_10,29.5,1986
LH807_2019_5_1_14_25,18,1629
LH805_2019_5_1_16_50,18,1629
LH801_2019_5_1_8_0,17,1794
LH803_2019_5_2_11_10,18,1629
LH801_2019_5_2_8_10,18,1629
LH809_2019_5_2_4_5,18,1794
LH805_2019_5_2_16_50,19,1794
LH803_2019_5_3_11_10,19,1299
SK637_2019_5_3_12_35,20,1499
SK673_2019_5_3_15_0,20,1499
LH801_2019_5_3_8_0,19,1721
LH807_2019_5_3_14_25,20,1794
LH805_2019_5_3_16_50,20,1794
LH809_2019_5_3_4_20,19,2109
LH807_2019_5_4_14_25,21,1464
SK673_2019_5_4_15_0,21,1499
LH809_2019_5_4_4_20,20,1464
LH801_2019_5_4_8_0,20,1464
SK635_2019_5_4_7_0,20,1499
LH805_2019_5_4_16_50,21,1629
LH803_2019_5_4_11_10,20,1986
SK637_2019_5_5_12_35,22,1329
LH809_2019_5_5_4_20,21,1629
SK635_2019_5_5_7_0,21,1749
SK673_2019_5_5_15_0,22,1749
LH807_2019_5_5_14_25,22,2645
LH801_2019_5_5_8_0,21,3030
LH803_2019_5_5_11_10,21,3030
LH805_2019_5_5_16_50,22,3498
LH807_2019_5_6_14_25,23,1299
SK635_2019_5_6_7_0,22,1499
SK637_2019_5_6_12_35,23,1499
SK673_2019_5_6_15_0,23,1499
LH803_2019_5_6_11_10,22,1794
LH805_2019_5_6_16_50,23,1794
LH801_2019_5_6_8_10,22,1986
LH809_2019_5_6_4_5,22,3030
LH801_2019_5_7_8_0,23,1299
LH807_2019_5_7_14_25,24,1299
LH805_2019_5_7_16_50,24,1299
SK635_2019_5_7_7_0,23,1329
SK637_2019_5_7_12_35,24,1499
SK673_2019_5_7_15_0,24,1499
LH803_2019_5_7_11_10,23,1629
LH809_2019_5_7_4_5,23,1986
SK637_2019_5_8_12_35,25,969
SK673_2019_5_8_15_0,25,969
LH807_2019_5_8_14_25,25,1299
LH801_2019_5_8_8_0,24,1299
SK635_2019_5_8_7_0,24,1329
LH803_2019_5_8_11_15,24,1464
LH805_2019_5_8_16_50,25,1629
LH809_2019_5_8_4_5,24,1794
SK637_2019_5_9_12_35,26,969
SK673_2019_5_9_15_0,26,969
SK635_2019_5_9_7_0,25,1329
LH801_2019_5_9_8_10,25,1629
LH809_2019_5_9_4_5,25,1986
LH803_2019_5_9_11_10,25,1986
LH807_2019_5_9_14_25,26,1986
LH805_2019_5_9_16_50,26,2260
SK637_2019_5_10_12_35,27,1329
SK673_2019_5_10_15_0,27,1329
LH807_2019_5_10_14_25,27,1629
LH803_2019_5_10_11_10,26,1629
SK635_2019_5_10_7_0,26,1749
LH809_2019_5_10_4_20,26,1794
LH805_2019_5_10_16_50,27,1794
LH801_2019_5_10_8_0,26,2260
SK673_2019_5_11_15_0,28,969
LH807_2019_5_11_14_25,28,1299
LH805_2019_5_11_16_50,28,1299
SK635_2019_5_11_7_0,27,1329
LH809_2019_5_11_4_20,27,1464
LH801_2019_5_11_8_0,27,1464
LH803_2019_5_11_11_10,27,1629
SK637_2019_5_12_12_35,29,1329
LH809_2019_5_12_4_20,28,1464
SK635_2019_5_12_7_0,28,1499
SK673_2019_5_12_15_0,29,1749
LH807_2019_5_12_14_25,29,1986
LH805_2019_5_12_16_50,29,1986
LH801_2019_5_12_8_0,28,2645
LH803_2019_5_12_11_10,28,3030
SK637_2019_5_13_12_35,30,969
SK673_2019_5_13_15_0,30,969
LH805_2019_5_13_16_50,30,1299
LH807_2019_5_13_14_25,30,1299
SK635_2019_5_13_7_0,29,1329
LH803_2019_5_13_11_10,29,1629
LH809_2019_5_13_4_5,29,1986
LH801_2019_5_13_8_10,29,1986
SK635_2019_5_14_7_0,30,969
LH801_2019_5_14_8_0,30,1299
LH803_2019_5_14_11_10,30,1464
LH809_2019_5_14_4_5,30,1629
LH807_2019_5_1_14_25,17.5,1629
LH805_2019_5_1_16_50,17.5,1629
LH801_2019_5_1_8_0,16.5,1794
LH803_2019_5_2_11_10,17.5,1629
LH801_2019_5_2_8_10,17.5,1629
LH809_2019_5_2_4_5,17.5,1794
LH805_2019_5_2_16_50,18.5,1794
LH803_2019_5_3_11_10,18.5,1299
SK637_2019_5_3_12_35,19.5,1499
SK673_2019_5_3_15_0,19.5,1499
LH801_2019_5_3_8_0,18.5,1718
LH807_2019_5_3_14_25,19.5,1794
LH805_2019_5_3_16_50,19.5,1794
LH809_2019_5_3_4_20,18.5,2106
LH809_2019_5_4_4_20,19.5,1464
LH801_2019_5_4_8_0,19.5,1464
SK673_2019_5_4_15_0,20.5,1499
SK635_2019_5_4_7_0,19.5,1499
LH807_2019_5_4_14_25,20.5,1629
LH805_2019_5_4_16_50,20.5,1794
LH803_2019_5_4_11_10,19.5,1986
SK637_2019_5_5_12_35,21.5,1329
LH809_2019_5_5_4_20,20.5,1464
SK635_2019_5_5_7_0,20.5,1749
SK673_2019_5_5_15_0,21.5,1749
LH807_2019_5_5_14_25,21.5,2645
LH801_2019_5_5_8_0,20.5,3030
LH803_2019_5_5_11_10,20.5,3030
LH805_2019_5_5_16_50,21.5,3498
LH807_2019_5_6_14_25,22.5,1299
SK635_2019_5_6_7_0,21.5,1499
SK637_2019_5_6_12_35,22.5,1499
SK673_2019_5_6_15_0,22.5,1499
LH803_2019_5_6_11_10,21.5,1794
LH805_2019_5_6_16_50,22.5,1794
LH801_2019_5_6_8_10,21.5,1986
LH809_2019_5_6_4_5,21.5,2645
LH801_2019_5_7_8_0,22.5,1299
LH807_2019_5_7_14_25,23.5,1299
LH805_2019_5_7_16_50,23.5,1299
SK635_2019_5_7_7_0,22.5,1329
SK637_2019_5_7_12_35,23.5,1499
SK673_2019_5_7_15_0,23.5,1499
LH803_2019_5_7_11_10,22.5,1629
LH809_2019_5_7_4_5,22.5,1986
SK637_2019_5_8_12_35,24.5,969
SK673_2019_5_8_15_0,24.5,969
LH807_2019_5_8_14_25,24.5,1299
LH801_2019_5_8_8_0,23.5,1299
SK635_2019_5_8_7_0,23.5,1329
LH803_2019_5_8_11_15,23.5,1464
LH805_2019_5_8_16_50,24.5,1629
LH809_2019_5_8_4_5,23.5,1794
SK637_2019_5_9_12_35,25.5,969
SK635_2019_5_9_7_0,24.5,1329
SK673_2019_5_9_15_0,25.5,1329
LH801_2019_5_9_8_10,24.5,1629
LH809_2019_5_9_4_5,24.5,1986
LH803_2019_5_9_11_10,24.5,1986
LH807_2019_5_9_14_25,25.5,1986
LH805_2019_5_9_16_50,25.5,2260
SK637_2019_5_10_12_35,26.5,1329
SK673_2019_5_10_15_0,26.5,1329
LH803_2019_5_10_11_10,25.5,1629
SK635_2019_5_10_7_0,25.5,1749
LH809_2019_5_10_4_20,25.5,1794
LH807_2019_5_10_14_25,26.5,1794
LH805_2019_5_10_16_50,26.5,1794
LH801_2019_5_10_8_0,25.5,2260
LH807_2019_5_11_14_25,27.5,1299
LH805_2019_5_11_16_50,27.5,1299
SK673_2019_5_11_15_0,27.5,1329
SK635_2019_5_11_7_0,26.5,1329
LH809_2019_5_11_4_20,26.5,1464
LH801_2019_5_11_8_0,26.5,1464
LH803_2019_5_11_11_10,26.5,1629
SK637_2019_5_12_12_35,28.5,1329
LH809_2019_5_12_4_20,27.5,1464
SK635_2019_5_12_7_0,27.5,1499
SK673_2019_5_12_15_0,28.5,1749
LH807_2019_5_12_14_25,28.5,1986
LH805_2019_5_12_16_50,28.5,1986
LH801_2019_5_12_8_0,27.5,2645
LH803_2019_5_12_11_10,27.5,3030
SK637_2019_5_13_12_35,29.5,969
SK673_2019_5_13_15_0,29.5,969
LH805_2019_5_13_16_50,29.5,1299
LH807_2019_5_13_14_25,29.5,1299
SK635_2019_5_13_7_0,28.5,1329
LH803_2019_5_13_11_10,28.5,1629
LH809_2019_5_13_4_5,28.5,1986
LH801_2019_5_13_8_10,28.5,1986
SK635_2019_5_14_7_0,29.5,969
LH801_2019_5_14_8_0,29.5,1299
LH803_2019_5_14_11_10,29.5,1464
LH809_2019_5_14_4_5,29.5,1629
LH807_2019_5_1_14_25,17,1629
LH805_2019_5_1_16_50,17,1629
LH801_2019_5_1_8_0,16,1794
LH803_2019_5_2_11_10,17,1629
LH801_2019_5_2_8_10,17,1629
LH809_2019_5_2_4_5,17,1794
LH805_2019_5_2_16_50,18,1794
LH803_2019_5_3_11_10,18,1299
SK637_2019_5_3_12_35,19,1499
SK673_2019_5_3_15_0,19,1499
LH801_2019_5_3_8_0,18,1794
LH807_2019_5_3_14_25,19,1794
LH805_2019_5_3_16_50,19,2104
LH809_2019_5_3_4_20,18,2645
LH807_2019_5_4_14_25,20,1464
SK635_2019_5_4_7_0,19,1499
SK673_2019_5_4_15_0,20,1499
LH809_2019_5_4_4_20,19,1629
LH801_2019_5_4_8_0,19,1629
LH805_2019_5_4_16_50,20,1629
LH803_2019_5_4_11_10,19,1794
SK637_2019_5_5_12_35,21,1329
LH809_2019_5_5_4_20,20,1629
SK635_2019_5_5_7_0,20,1749
SK673_2019_5_5_15_0,21,1749
LH807_2019_5_5_14_25,21,2645
LH801_2019_5_5_8_0,20,3030
LH803_2019_5_5_11_10,20,3030
LH805_2019_5_5_16_50,21,3498
LH807_2019_5_6_14_25,22,1299
SK635_2019_5_6_7_0,21,1499
SK637_2019_5_6_12_35,22,1499
SK673_2019_5_6_15_0,22,1499
LH803_2019_5_6_11_10,21,1794
LH805_2019_5_6_16_50,22,1794
LH801_2019_5_6_8_10,21,1986
LH809_2019_5_6_4_5,21,2645
LH801_2019_5_7_8_0,22,1299
LH807_2019_5_7_14_25,23,1299
LH805_2019_5_7_16_50,23,1299
SK635_2019_5_7_7_0,22,1329
SK637_2019_5_7_12_35,23,1499
SK673_2019_5_7_15_0,23,1499
LH803_2019_5_7_11_10,22,1629
LH809_2019_5_7_4_5,22,1986
LH801_2019_5_8_8_0,23,1299
LH807_2019_5_8_14_25,24,1299
SK635_2019_5_8_7_0,23,1329
LH803_2019_5_8_11_15,23,1464
LH805_2019_5_8_16_50,24,1464
SK637_2019_5_8_12_35,24,1499
SK673_2019_5_8_15_0,24,1499
LH809_2019_5_8_4_5,23,1794
SK637_2019_5_9_12_35,25,969
SK673_2019_5_9_15_0,25,969
LH801_2019_5_9_8_10,24,1629
SK635_2019_5_9_7_0,24,1749
LH803_2019_5_9_11_10,24,1986
LH807_2019_5_9_14_25,25,1986
LH809_2019_5_9_4_5,24,2260
LH805_2019_5_9_16_50,25,2260
SK637_2019_5_10_12_35,26,1329
SK673_2019_5_10_15_0,26,1329
LH803_2019_5_10_11_10,25,1629
SK635_2019_5_10_7_0,25,1749
LH809_2019_5_10_4_20,25,1794
LH807_2019_5_10_14_25,26,1794
LH805_2019_5_10_16_50,26,1986
LH801_2019_5_10_8_0,25,2260
SK673_2019_5_11_15_0,27,969
LH801_2019_5_11_8_0,26,1299
LH807_2019_5_11_14_25,27,1299
LH805_2019_5_11_16_50,27,1299
SK635_2019_5_11_7_0,26,1329
LH809_2019_5_11_4_20,26,1464
LH803_2019_5_11_11_10,26,1794
SK635_2019_5_12_7_0,27,1329
SK637_2019_5_12_12_35,28,1329
LH809_2019_5_12_4_20,27,1464
SK673_2019_5_12_15_0,28,1749
LH807_2019_5_12_14_25,28,1794
LH805_2019_5_12_16_50,28,1794
LH801_2019_5_12_8_0,27,2645
LH803_2019_5_12_11_10,27,3030
SK637_2019_5_13_12_35,29,969
